Status,Data,Código do Item,CNPJ,Razão Social,Descrição do Item,Unidade de Fornecimento,Quantidade,Valor Unitário,Valor Total do Item
Encerrado,18 de ago. de 2020,7891010600036202000001,13848651000188,MB BRASIL INDUSTRIA E COMERCIO DE BOMBAS INDUSTRIAIS LTDA,BOMBA PNEUMÁTICA,UNIDADE,1,2207.79,2207.79
Encerrado,18 de ago. de 2020,7883400600125202000001,15857873000192,RONDONIA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,CARRO COLETOR LIXO,UNIDADE,4,383,1532
Encerrado,18 de ago. de 2020,7883400600118202000001,7617529000106,CASA DE PLACAS LTDA,PLACA ACRÍLICA,UNIDADE,3,427,1281
Encerrado,18 de ago. de 2020,7891010600035202000002,29866908000164,ERNESTINA  MARTINS DE ASSIS DOS SANTOS,CARGA EXTINTOR INCÊNDIO,UNIDADE,15,60,900
Encerrado,18 de ago. de 2020,7883400600122202000001,7345999000150,PINHEIRO'S COMERCIO DE PRODUTOS PARA LIMPEZA LTDA,DESINFETANTE,UNIDADE,5,178.9,894.5
Encerrado,18 de ago. de 2020,7883400600120202000008,14212732000150,ILBERTO AFONSO HENTGES,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,FRASCO,50,17.5,875
Encerrado,18 de ago. de 2020,7883400600117202000001,24342184000136,MSB COMÉRCIO E SERVICOS EIRELI,DISPENSER HIGIENIZADOR,UNIDADE,2,390,780
Encerrado,18 de ago. de 2020,7883400600122202000005,7345999000150,PINHEIRO'S COMERCIO DE PRODUTOS PARA LIMPEZA LTDA,COLETOR LIXO,UNIDADE,2,358.6,717.2
Encerrado,18 de ago. de 2020,7883400600123202000004,11844377000143,NOVA QUIMICA COMERCIO DE PRODUTOS DE LIMPEZA EIRELI,CONJUNTO LIXEIRA COLETA SELETIVA,CONJUNTO,1,650,650
Encerrado,18 de ago. de 2020,7883400600123202000002,11844377000143,NOVA QUIMICA COMERCIO DE PRODUTOS DE LIMPEZA EIRELI,ÁLCOOL ETÍLICO,GALÃO,10,40,400
Encerrado,18 de ago. de 2020,7883400600123202000001,11844377000143,NOVA QUIMICA COMERCIO DE PRODUTOS DE LIMPEZA EIRELI,ÁLCOOL ETÍLICO,FRASCO,50,8,400
Encerrado,18 de ago. de 2020,7883400600120202000001,14212732000150,ILBERTO AFONSO HENTGES,DETERGENTE,CAIXA,6,54,324
Encerrado,18 de ago. de 2020,7883400600127202000001,15857873000192,RONDONIA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,MÁSCARA CONTRA GASES,UNIDADE,50,6.2,310
Encerrado,18 de ago. de 2020,7883400600120202000013,14212732000150,ILBERTO AFONSO HENTGES,SOLUÇÃO LIMPEZA MULTIUSO,BOMBONA,6,50.2,301.2
Encerrado,18 de ago. de 2020,7883400600119202000003,21310102000183,PORTO RURAL PRODUTOS AGRICOLAS LTDA,BOMBONA,UNIDADE,2,150,300
Encerrado,18 de ago. de 2020,7883400600124202000001,7662244000189,EMRON MANUTENCAO PREDIAL E APOIO ADMINISTRATIVO EIRELI,VESTUÁRIO PROTEÇÃO,UNIDADE,5,58,290
Encerrado,18 de ago. de 2020,7883400600128202000002,15857873000192,RONDONIA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,LUVA DE PROTEÇÃO,UNIDADE,11,25.9,284.9
Encerrado,18 de ago. de 2020,7883400600128202000001,15857873000192,RONDONIA INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,BORRIFADOR,UNIDADE,5,53.35,266.75
Encerrado,18 de ago. de 2020,7891010600035202000003,29866908000164,ERNESTINA  MARTINS DE ASSIS DOS SANTOS,CARGA EXTINTOR INCÊNDIO,UNIDADE,4,65,260
Encerrado,18 de ago. de 2020,7883400600120202000006,14212732000150,ILBERTO AFONSO HENTGES,CERA,CAIXA,4,59.25,237
Encerrado,18 de ago. de 2020,7883400600120202000002,14212732000150,ILBERTO AFONSO HENTGES,ÁGUA SANITÁRIA,CAIXA,4,54,216
Encerrado,18 de ago. de 2020,7883400600120202000004,14212732000150,ILBERTO AFONSO HENTGES,PANO LIMPEZA,UNIDADE,30,6.05,181.5
Encerrado,18 de ago. de 2020,7883400600124202000006,7662244000189,EMRON MANUTENCAO PREDIAL E APOIO ADMINISTRATIVO EIRELI,ÓCULOS PROTEÇÃO,UNIDADE,3,55,165
Encerrado,18 de ago. de 2020,7883400600122202000002,7345999000150,PINHEIRO'S COMERCIO DE PRODUTOS PARA LIMPEZA LTDA,PAPEL HIGIÊNICO,ROLO,5,31.9,159.5
Encerrado,18 de ago. de 2020,7883400600124202000003,7662244000189,EMRON MANUTENCAO PREDIAL E APOIO ADMINISTRATIVO EIRELI,LUVA DE PROTEÇÃO,CAIXA,4,38.66,154.64
Encerrado,18 de ago. de 2020,7883400600120202000007,14212732000150,ILBERTO AFONSO HENTGES,PAPEL HIGIÊNICO,ROLO,20,7.5,150
Encerrado,18 de ago. de 2020,7883400600120202000009,14212732000150,ILBERTO AFONSO HENTGES,SABÃO BARRA,CAIXA,2,70.25,140.5
Encerrado,18 de ago. de 2020,7891010600035202000001,29866908000164,ERNESTINA  MARTINS DE ASSIS DOS SANTOS,CARGA EXTINTOR INCÊNDIO,UNIDADE,1,140,140
Encerrado,18 de ago. de 2020,7883400600120202000003,14212732000150,ILBERTO AFONSO HENTGES,FLANELA,UNIDADE,43,3,129
Encerrado,18 de ago. de 2020,7883400600120202000012,14212732000150,ILBERTO AFONSO HENTGES,SABÃO PÓ,CAIXA,1,122.05,122.05
Encerrado,18 de ago. de 2020,7883400600124202000008,7662244000189,EMRON MANUTENCAO PREDIAL E APOIO ADMINISTRATIVO EIRELI,BOTA SEGURANÇA,UNIDADE,4,29.99,119.96
Encerrado,18 de ago. de 2020,7883400600120202000010,14212732000150,ILBERTO AFONSO HENTGES,SACO PLÁSTICO LIXO,PACOTE,22,5.25,115.5
Encerrado,18 de ago. de 2020,7883400600120202000011,14212732000150,ILBERTO AFONSO HENTGES,SACO PLÁSTICO LIXO,PACOTE,25,4.35,108.75
Encerrado,18 de ago. de 2020,7883400600124202000004,7662244000189,EMRON MANUTENCAO PREDIAL E APOIO ADMINISTRATIVO EIRELI,LUVA PROTEÇÃO,CAIXA,2,49.9,99.8
Encerrado,18 de ago. de 2020,7883400600120202000005,14212732000150,ILBERTO AFONSO HENTGES,REFIL ODORIZADOR DE AMBIENTES,UNIDADE,10,9.95,99.5
Encerrado,18 de ago. de 2020,7883400600123202000003,11844377000143,NOVA QUIMICA COMERCIO DE PRODUTOS DE LIMPEZA EIRELI,BORRIFADOR,UNIDADE,10,8,80
Encerrado,18 de ago. de 2020,7883400600124202000007,7662244000189,EMRON MANUTENCAO PREDIAL E APOIO ADMINISTRATIVO EIRELI,PROTETOR FACIAL,UNIDADE,3,20,60
Encerrado,18 de ago. de 2020,7883400600124202000002,7662244000189,EMRON MANUTENCAO PREDIAL E APOIO ADMINISTRATIVO EIRELI,LUVA DE PROTEÇÃO,CAIXA,1,45,45
Encerrado,18 de ago. de 2020,7883400600122202000003,7345999000150,PINHEIRO'S COMERCIO DE PRODUTOS PARA LIMPEZA LTDA,VASSOURA,UNIDADE,2,21,42
Encerrado,18 de ago. de 2020,7883400600122202000004,7345999000150,PINHEIRO'S COMERCIO DE PRODUTOS PARA LIMPEZA LTDA,VASSOURA,UNIDADE,4,10.4,41.6
Encerrado,18 de ago. de 2020,7883400600124202000005,7662244000189,EMRON MANUTENCAO PREDIAL E APOIO ADMINISTRATIVO EIRELI,MÁSCARA MULTIUSO,UNIDADE,3,10,30
Encerrado,18 de ago. de 2020,7883400600123202000005,11844377000143,NOVA QUIMICA COMERCIO DE PRODUTOS DE LIMPEZA EIRELI,FLANELA,UNIDADE,9,2,18
Encerrado,17 de ago. de 2020,7883400600114202000007,6938339000110,JUAN A. DA SILVA DE SOUZA,MOTOR POPA,UNIDADE,1,3600,3600
Encerrado,17 de ago. de 2020,7813320600056202000003,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,TRAPO DE TECIDO,UNIDADE,1000,2.5,2500
Encerrado,17 de ago. de 2020,7883400600113202000001,10295821000156,KAIROS - COMERCIO DE PECAS E LUBRIFICANTE LTDA,PULVERIZADOR COSTAL MOTORIZADO,UNIDADE,1,2498,2498
Encerrado,17 de ago. de 2020,7883400600115202000002,4355515000165,M. L. A. DORADO DE SOUZA MERCEARIA,CONJUNTO MOTOR BOMBA,UNIDADE,1,2000,2000
Encerrado,17 de ago. de 2020,7813320600056202000007,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,TOALHA DE PAPEL,EMBALAGEM,250,7.5,1875
Encerrado,17 de ago. de 2020,7883400600114202000001,6938339000110,JUAN A. DA SILVA DE SOUZA,BATERIA AUTOMOTIVA,UNIDADE,2,762,1524
Encerrado,17 de ago. de 2020,7883400600114202000003,6938339000110,JUAN A. DA SILVA DE SOUZA,COMPONENTE EMBARCAÇÃO,UNIDADE,2,550,1100
Encerrado,17 de ago. de 2020,7813320600056202000016,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,SOLUÇÃO LIMPEZA MULTIUSO,FRASCO,500,1.99,995
Encerrado,17 de ago. de 2020,7827000600051202000001,22505764000171,CASA ATLANTICO EIRELI,PAPEL FILME,ROLO,104,8.47,880.88
Encerrado,17 de ago. de 2020,7813320600056202000010,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,SABONETE LÍQUIDO,GALÃO,40,19.9,796
Encerrado,17 de ago. de 2020,7883400600114202000005,6938339000110,JUAN A. DA SILVA DE SOUZA,AUTOMÁTICO PARA BOMBA,UNIDADE,3,255,765
Encerrado,17 de ago. de 2020,7883400600114202000002,6938339000110,JUAN A. DA SILVA DE SOUZA,BATERIA AUTOMOTIVA,UNIDADE,1,680,680
Encerrado,17 de ago. de 2020,7813320600056202000008,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,SACO,SACO,15,45,675
Encerrado,17 de ago. de 2020,7883400600115202000001,4355515000165,M. L. A. DORADO DE SOUZA MERCEARIA,PULVERIZADOR COSTAL MOTORIZADO,UNIDADE,1,500,500
Encerrado,17 de ago. de 2020,7813320600056202000011,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,SABÃO PASTA,UNIDADE,100,5,500
Encerrado,17 de ago. de 2020,7813320600056202000012,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,SOLUÇÃO LIMPEZA MULTIUSO,FRASCO,120,3.5,420
Encerrado,17 de ago. de 2020,7813320600056202000009,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,SACO PLÁSTICO LIXO,PACOTE,15,18,270
Encerrado,17 de ago. de 2020,7883400600114202000004,6938339000110,JUAN A. DA SILVA DE SOUZA,COMPONENTE EMBARCAÇÃO,UNIDADE,1,245,245
Encerrado,17 de ago. de 2020,7813320600056202000005,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,VASSOURA,UNIDADE,20,12,240
Encerrado,17 de ago. de 2020,7813320600056202000017,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,RODO,UNIDADE,30,7.5,225
Encerrado,17 de ago. de 2020,7813320600056202000015,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,BALDE,UNIDADE,40,4.9,196
Encerrado,17 de ago. de 2020,7813320600056202000006,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,LUVA BORRACHA,PAR,50,3.9,195
Encerrado,17 de ago. de 2020,7813320600056202000014,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,DESINCROSTANTE,UNIDADE,24,8,192
Encerrado,17 de ago. de 2020,7813320600056202000004,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,VASSOURA,UNIDADE,20,8.9,178
Encerrado,17 de ago. de 2020,7813320600056202000001,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,ESPONJA LIMPEZA,PACOTE,80,1.98,158.4
Encerrado,17 de ago. de 2020,7813320600056202000013,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,LIMPA-VIDRO,FRASCO,40,3.6,144
Encerrado,17 de ago. de 2020,7883400600114202000006,6938339000110,JUAN A. DA SILVA DE SOUZA,TERMINAL BATERIA,UNIDADE,4,21.5,86
Encerrado,17 de ago. de 2020,7813320600056202000002,32157103000156,C C DA SILVA MERCEARIA E DESCARTAVEIS,SABÃO BARRA,EMBALAGEM,8,7.2,57.6
Encerrado,11 de ago. de 2020,7657410600014202000001,5343029000190,MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,300,89,26700
Encerrado,10 de ago. de 2020,7827000600050202000001,16493405000149,CONSTRUTORA MESTRE SILVA LTDA,"ADAPTAÇÃO , TRANSFORMAÇÃO FATOR DE POTÊNCIA SISTEMA ELÉTRICO",UNIDADE,1,14579,14579
Encerrado,6 de ago. de 2020,7813320600053202000001,3795211000156,HELP BOAT LTDA,MANUTENÇÃO DE EMBARCAÇÕES,UNIDADE,2,15000,30000
Encerrado,5 de ago. de 2020,7710000600032202000001,8409412000191,VEST SURF IND COM IMP E EXP DE ROUPAS LTDA.,MÁSCARA MULTIUSO,UNIDADE,100000,2.3,230000
Encerrado,31 de jul. de 2020,7827000600046202000001,13007440000112,ROYAL TEXTIL INDUSTRIA E COMERCIO DE CONFECCOES EIRELI,LENÇOL CAMA,UNIDADE,324,31.8,10303.2
Encerrado,31 de jul. de 2020,7827000600045202000001,898953000119,"DISCABOS COMERCIO, IMPORTACAO E EXPORTACAO DE ACESSORIOS ELETROELETRONICOS LTDA",CABO EXTENSOR,UNIDADE,6,1694,10164
Encerrado,31 de jul. de 2020,7827000600048202000004,12157937000154,NIVALDINO AMARANTE DE SOUZA,UNIDADE CENTRAL PROCESSAMENTO,UNIDADE,16,550,8800
Encerrado,31 de jul. de 2020,7827000600034202000001,26668564000190,ALMEIDA LIMA CONSULTORIA LTDA,"ESTUDO, AVALIAÇÃO, PROJETO - IMÓVEIS",UNIDADE,1,7836,7836
Encerrado,31 de jul. de 2020,7827000600036202000001,24613720000190,E DE JESUS SOUZA DE CATU,"INSTALAÇÃO , MANUTENÇÃO ELÉTRICA - PREDIAL, INDUSTRIAL",UNIDADE,1,7585,7585
Encerrado,31 de jul. de 2020,7827000600049202000001,12157937000154,NIVALDINO AMARANTE DE SOUZA,PROCESSADOR,UNIDADE,16,420,6720
Encerrado,31 de jul. de 2020,7827000600043202000001,21198174000180,ROBSON PRAZERES ALMEIDA,"MATERIAL P, VNI - CPAP , BIPAP",UNIDADE,5,1090,5450
Encerrado,31 de jul. de 2020,7827000600044202000001,7907020000190,SOS COMERCIO DE MATERIAIS HOPITALARES LTDA,COLCHÃO - USO HOSPITALAR,UNIDADE,15,320,4800
Encerrado,31 de jul. de 2020,7827000600049202000003,12157937000154,NIVALDINO AMARANTE DE SOUZA,MEMÓRIA RAM,UNIDADE,22,160,3520
Encerrado,31 de jul. de 2020,7827000600047202000001,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,PIJAMA,UNIDADE,50,64.5,3225
Encerrado,31 de jul. de 2020,7827000600047202000002,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,PIJAMA,UNIDADE,50,64.5,3225
Encerrado,31 de jul. de 2020,7827000600047202000003,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,PIJAMA,UNIDADE,50,64.5,3225
Encerrado,31 de jul. de 2020,7827000600049202000002,12157937000154,NIVALDINO AMARANTE DE SOUZA,UNIDADE DISCO,UNIDADE,16,160,2560
Encerrado,31 de jul. de 2020,7827000600048202000001,12157937000154,NIVALDINO AMARANTE DE SOUZA,GABINETE PARA COMPUTADOR,UNIDADE,16,160,2560
Encerrado,31 de jul. de 2020,7827000600045202000005,898953000119,"DISCABOS COMERCIO, IMPORTACAO E EXPORTACAO DE ACESSORIOS ELETROELETRONICOS LTDA",CABO EXTENSOR,UNIDADE,1,1694,1694
Encerrado,31 de jul. de 2020,7827000600045202000003,898953000119,"DISCABOS COMERCIO, IMPORTACAO E EXPORTACAO DE ACESSORIOS ELETROELETRONICOS LTDA",CABO REDE COMPUTADOR,UNIDADE,2,715.94,1431.88
Encerrado,31 de jul. de 2020,7827000600048202000003,12157937000154,NIVALDINO AMARANTE DE SOUZA,"""TECLADO""",UNIDADE,18,35,630
Encerrado,31 de jul. de 2020,7827000600045202000004,898953000119,"DISCABOS COMERCIO, IMPORTACAO E EXPORTACAO DE ACESSORIOS ELETROELETRONICOS LTDA",CABO ÁUDIO E VÍDEO,UNIDADE,7,64.2,449.4
Encerrado,31 de jul. de 2020,7827000600048202000002,12157937000154,NIVALDINO AMARANTE DE SOUZA,MOUSE COMPUTADOR,UNIDADE,19,15,285
Encerrado,31 de jul. de 2020,7827000600045202000002,898953000119,"DISCABOS COMERCIO, IMPORTACAO E EXPORTACAO DE ACESSORIOS ELETROELETRONICOS LTDA",CONECTOR,UNIDADE,1,86.28,86.28
Encerrado,29 de jul. de 2020,7858100609175202000001,97251466000100,EDUARDO MARQUES SILVEIRA,DIETA ENTERAL,LITRO,200,33.6,6720
Encerrado,29 de jul. de 2020,7858100609175202000002,97251466000100,EDUARDO MARQUES SILVEIRA,DIETA ENTERAL,LITRO,200,33.2,6640
Encerrado,29 de jul. de 2020,7858100609175202000004,97251466000100,EDUARDO MARQUES SILVEIRA,DIETA ENTERAL,LITRO,100,24.15,2415
Encerrado,29 de jul. de 2020,7858100609175202000003,97251466000100,EDUARDO MARQUES SILVEIRA,DIETA ENTERAL,LITRO,100,15.9,1590
Encerrado,27 de jul. de 2020,7858100602033202000001,19064219000182,INOVA BOMBAS LTDA,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,2,74300,148600
Encerrado,22 de jul. de 2020,7915000600131202000001,24797158000100,RODOAGRO MOTORES GERADORES E REPRESENTACAO LTDA,GERADOR CORRENTE ALTERNADA,UNIDADE,1,10200,10200
Encerrado,22 de jul. de 2020,7915000600133202000001,17586530000166,F & F REFRIGERACAO LTDA,AR CONDICIONADO - COMPRESSOR,UNIDADE,5,1649,8245
Encerrado,22 de jul. de 2020,7915000600130202000001,35764167000103,ACARVE COMERCIO E LICITACOES EIRELI,GERADOR CORRENTE ALTERNADA,UNIDADE,1,7184,7184
Encerrado,22 de jul. de 2020,7915000600134202000001,74199126000173,YAMAZERY COMERCIO E SERVICOS LTDA,BARRACA ACAMPAMENTO,UNIDADE,13,249,3237
Encerrado,22 de jul. de 2020,7813130600121202000001,34381084000172,M.GONCALVES PEREIRA,COBERTURA BARRACA,PEÇA,4,750,3000
Encerrado,22 de jul. de 2020,7813300600039202000001,31689501000150,SHOP SERVICE SERVICOS E VENDA DE PRODUTOS DE INFORMATICA E TECNOLOGIA LTDA,RÁDIO TRANSCEPTOR,UNIDADE,1,532.5,532.5
Encerrado,22 de jul. de 2020,7915000600129202000001,32561144000103,BISTURI DISTRIBUIDORA DE MATERIAL HOSPITALAR LTDA,OXÍMETRO DIGITAL,UNIDADE,2,249.9,499.8
Encerrado,22 de jul. de 2020,7915000600132202000001,32561144000103,BISTURI DISTRIBUIDORA DE MATERIAL HOSPITALAR LTDA,MEDIDOR DE PRESSÃO ABSOLUTA,UNIDADE,4,89.9,359.6
Encerrado,22 de jul. de 2020,7915000600128202000001,32561144000103,BISTURI DISTRIBUIDORA DE MATERIAL HOSPITALAR LTDA,COLETE SALVA-VIDAS,UNIDADE,1,259,259
Encerrado,21 de jul. de 2020,7710000600033202000001,33175084000153,LANG E FILHOS MATERIAL HOSPITALAR LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,50000,39.89,1994500
Encerrado,21 de jul. de 2020,7827000600041202000002,96827563000127,"MEDISIL COMERCIAL FARMACEUTICA , HOSPITALAR, DE HIGIENE E TRANSPORTES LTDA",AZITROMICINA,COMPRIMIDO,2000,5,10000
Encerrado,21 de jul. de 2020,7827000600041202000001,96827563000127,"MEDISIL COMERCIAL FARMACEUTICA , HOSPITALAR, DE HIGIENE E TRANSPORTES LTDA",IVERMECTINA,COMPRIMIDO,2000,5,10000
Encerrado,21 de jul. de 2020,7827000600040202000001,32515176000172,ADAILTON BISPO DOS SANTOS 05782358548,"INSTALAÇÃO , MANUTENÇÃO - COBERTURA,PASSARELA,TOLDO,BARRACA",UNIDADE,1,6897,6897
Encerrado,21 de jul. de 2020,7827000600037202000001,2535707000128,DRAGER INDUSTRIA E COMERCIO LTDA.,"PEÇA , COMPONENTE EQUIPAMENTO HOSPITALAR",UNIDADE,1,4972.77,4972.77
Encerrado,21 de jul. de 2020,7827000600035202000001,4245765000142,CR COMERCIO DE MOVEIS LTDA,"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS , LIMPEZA",UNIDADE,1,4300,4300
Encerrado,21 de jul. de 2020,7827000600042202000002,17259267000109,VENZAMED COMERCIO DE MATERIAL MEDICO E HOSPITALAR LTDA,VÁLVULA,UNIDADE,12,300,3600
Encerrado,21 de jul. de 2020,7827000600042202000001,17259267000109,VENZAMED COMERCIO DE MATERIAL MEDICO E HOSPITALAR LTDA,VÁLVULA,UNIDADE,12,300,3600
Encerrado,21 de jul. de 2020,7827000600038202000002,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,AVENTAL HOSPITALAR,UNIDADE,48,57.9,2779.2
Encerrado,21 de jul. de 2020,7827000600042202000006,17259267000109,VENZAMED COMERCIO DE MATERIAL MEDICO E HOSPITALAR LTDA,VÁLVULA,UNIDADE,3,690,2070
Encerrado,21 de jul. de 2020,7827000600039202000001,6108130000129,DIGITAL 9 GRAFICA LTDA,DISPENSADOR,UNIDADE,6,270,1620
Encerrado,21 de jul. de 2020,7827000600042202000004,17259267000109,VENZAMED COMERCIO DE MATERIAL MEDICO E HOSPITALAR LTDA,"TOMADA GÁS,AR",UNIDADE,8,199,1592
Encerrado,21 de jul. de 2020,7827000600042202000003,17259267000109,VENZAMED COMERCIO DE MATERIAL MEDICO E HOSPITALAR LTDA,TOMADA GÁS,UNIDADE,8,199,1592
Encerrado,21 de jul. de 2020,7827000600040202000002,32515176000172,ADAILTON BISPO DOS SANTOS 05782358548,"INSTALAÇÃO , MANUTENÇÃO - COBERTURA,PASSARELA,TOLDO,BARRACA",UNIDADE,2,700,1400
Encerrado,21 de jul. de 2020,7827000600040202000003,32515176000172,ADAILTON BISPO DOS SANTOS 05782358548,"INSTALAÇÃO , MANUTENÇÃO - COBERTURA,PASSARELA,TOLDO,BARRACA",UNIDADE,1,1200,1200
Encerrado,21 de jul. de 2020,7827000600038202000003,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,AVENTAL HOSPITALAR,UNIDADE,20,57.9,1158
Encerrado,21 de jul. de 2020,7827000600038202000001,9189533000138,PACIFIC CAMISARIA INDUSTRIA E COMERCIO LTDA,AVENTAL HOSPITALAR,UNIDADE,20,57.9,1158
Encerrado,21 de jul. de 2020,7827000600042202000007,17259267000109,VENZAMED COMERCIO DE MATERIAL MEDICO E HOSPITALAR LTDA,FLUXÔMETRO,UNIDADE,4,105,420
Encerrado,21 de jul. de 2020,7827000600042202000005,17259267000109,VENZAMED COMERCIO DE MATERIAL MEDICO E HOSPITALAR LTDA,FLUXÔMETRO,UNIDADE,4,105,420
Encerrado,16 de jul. de 2020,7657200600057202000001,40159576000110,D- MED MATERIAL MEDICO LABORATORIAL LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,TESTE,3348,36,120528
Encerrado,16 de jul. de 2020,7827000600033202000001,4086552000115,BIOPLASMA PRODUTOS PARA LABORATORIO E CORRELATOS LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 3,UNIDADE,1800,24.5,44100
Encerrado,16 de jul. de 2020,7827000600032202000001,61485900000756,SG TECNOLOGIA CLINICA LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 5,UNIDADE,372,65,24180
Encerrado,15 de jul. de 2020,7858100609166202000001,4818528000123,MEDCARE COMERCIO DE PRODUTOS E EQUIPAMENTOS MEDICO HOSPITALARES EIRELI,EQUIPAMENTO DIAGNÓSTICO CLÍNICO,UNIDADE,1,47439,47439
Encerrado,15 de jul. de 2020,7813300600034202000005,30834830000185,RENATO FONTANA,MESA,UNIDADE,1,3634,3634
Encerrado,15 de jul. de 2020,7813300600031202000001,11903685000100,NOVA ALIANCA TECNOLOGIA. EIRELI,NOTEBOOK,UNIDADE,1,3596,3596
Encerrado,15 de jul. de 2020,7813300600034202000006,30834830000185,RENATO FONTANA,TELEVISOR,UNIDADE,2,1600,3200
Encerrado,15 de jul. de 2020,7813300600032202000001,32312711000198,SUNHELP ENERGIA SOLAR E TI EIRELI,GABINETE PARA COMPUTADOR,UNIDADE,1,2242,2242
Encerrado,15 de jul. de 2020,7813300600033202000001,31689501000150,SHOP SERVICE SERVICOS E VENDA DE PRODUTOS DE INFORMATICA E TECNOLOGIA LTDA,RÁDIO TRANSCEPTOR,UNIDADE,4,532.5,2130
Encerrado,15 de jul. de 2020,7813300600034202000003,30834830000185,RENATO FONTANA,CADEIRA ESCRITÓRIO,UNIDADE,3,308.41,925.23
Encerrado,15 de jul. de 2020,7813300600034202000004,30834830000185,RENATO FONTANA,MESA ESCRITÓRIO,UNIDADE,2,425.53,851.06
Encerrado,15 de jul. de 2020,7813300600034202000001,30834830000185,RENATO FONTANA,ARMÁRIO ESCRITÓRIO,UNIDADE,1,734.03,734.03
Encerrado,15 de jul. de 2020,7813300600034202000007,30834830000185,RENATO FONTANA,IMPRESSORA MULTIFUNCIONAL,UNIDADE,1,575,575
Encerrado,15 de jul. de 2020,7813300600034202000002,30834830000185,RENATO FONTANA,ARQUIVO ESCRITÓRIO,UNIDADE,1,489.26,489.26
Encerrado,15 de jul. de 2020,7813300600031202000002,11903685000100,NOVA ALIANCA TECNOLOGIA. EIRELI,ESTABILIZADOR TENSÃO,UNIDADE,1,404,404
Encerrado,14 de jul. de 2020,7657200600050202000001,59269654000168,IMAGEM SISTEMAS MEDICOS LTDA,VIDEOENDOSCÓPIO,UNIDADE,6,14500,87000
Encerrado,14 de jul. de 2020,7657200600050202000002,59269654000168,IMAGEM SISTEMAS MEDICOS LTDA,LÂMINA LARINGOSCÓPIO,UNIDADE,3,1200,3600
Encerrado,13 de jul. de 2020,7813300600038202000001,42409292000160,RADIOMAR ELETRONICA NAVAL LTDA.,RÁDIO RECEPTOR,UNIDADE,4,4397.5,17590
Encerrado,10 de jul. de 2020,7490000600031202000002,40432544000147,CLARO S.A.,DISCAGEM DIRETA GRATUITA (DDG) - MÓVEL LOCAL,MINUTOS,24048,1.98,47615.04
Encerrado,10 de jul. de 2020,7490000600031202000003,40432544000147,CLARO S.A.,ASSINATURA DO SERVIÇO DE DISCAGEM DIRETA GRATUITA (DDG),UNIDADE,6,250,1500
Encerrado,10 de jul. de 2020,7490000600031202000001,40432544000147,CLARO S.A.,TAXA INSTALACAO DO SERVIÇO DE DISCAGEM DIRETA GRATUITA (DDG),UNIDADE,1,840,840
Encerrado,9 de jul. de 2020,7827000600031202000001,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MIDAZOLAM,AMPOLA,1000,6.9,6900
Encerrado,9 de jul. de 2020,7827000600031202000002,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,DEXTROCETAMINA CLORIDRATO,FRASCO,150,13.76,2064
