Status,Data,Código do Item,CNPJ,Razão Social,Descrição do Item,Unidade de Fornecimento,Quantidade,Valor Unitário,Valor Total do Item
Encerrado,14 de jul. de 2020,1603530600012202000004,4048294000182,COMACO MATERIAIS DE CONSTRUCAO LTDA,CABO ELÉTRICO FLEXÍVEL,METRO,3000,0.98,2940
Encerrado,14 de jul. de 2020,1600930600087202000001,27482297000125,CONTROLLAN SOLUCOES EM TECNOLOGIA LTDA,PULVERIZADOR COSTAL MANUAL,UNIDADE,10,282,2820
Encerrado,14 de jul. de 2020,1601560600065202000001,26792580000190,DIHOL DISTRIBUIDORA HOSPITALAR LTDA,AVENTAL HOSPITALAR,UNIDADE,100,27.8,2780
Encerrado,14 de jul. de 2020,1600930600087202000004,27482297000125,CONTROLLAN SOLUCOES EM TECNOLOGIA LTDA,PANO LIMPEZA,UNIDADE,1000,2.7,2700
Encerrado,14 de jul. de 2020,1605010600021202000004,2235079000165,ALFAIATARIA SAO LUCAS DO GESA LTDA,MÁSCARA DESCARTÁVEL USO GERAL,CAIXA,20,121,2420
Encerrado,14 de jul. de 2020,1605010600022202000008,19542911000179,LIMP MED COMERCIO DE MATERIAIS MEDICOS ORTOPEDICOS LTDA,MÁSCARA DESCARTÁVEL USO GERAL,CAIXA,20,121,2420
Encerrado,14 de jul. de 2020,1604210600031202000001,331788006583,AIR LIQUIDE BRASIL LTDA,AR RESPIRÁVEL - TESTE HIDROSTÁTICO CILINDRO,UNIDADE,4,600,2400
Encerrado,14 de jul. de 2020,1600930600084202000001,27162761000104,S2 DOCTOR DISTRIBUIDORA EIRELI,MÁSCARA,UNIDADE,200,7.9,1580
Encerrado,14 de jul. de 2020,1600930600083202000001,28855819000150,POINT DO MILITAR E ARTIGOS MILITARES LTDA,"CONFECÇÃO - BORDADO - AVIAMENTO DE ROUPA , FARDAMENTO , CAMISETA",UNIDADE,300,5,1500
Encerrado,14 de jul. de 2020,1601560600065202000002,26792580000190,DIHOL DISTRIBUIDORA HOSPITALAR LTDA,PROTETOR FACIAL,UNIDADE,42,29,1218
Encerrado,14 de jul. de 2020,1605010600022202000006,19542911000179,LIMP MED COMERCIO DE MATERIAIS MEDICOS ORTOPEDICOS LTDA,PROTETOR FACIAL,UNIDADE,50,23.9,1195
Encerrado,14 de jul. de 2020,1605010600021202000007,2235079000165,ALFAIATARIA SAO LUCAS DO GESA LTDA,PROTETOR FACIAL,UNIDADE,50,23.9,1195
Encerrado,14 de jul. de 2020,1604710600053202000003,37544949000162,INDIGO LAVANDERIA E COMERCIO LTDA,LAVANDERIA E TINTURARIA,UNIDADE,111,10,1110
Encerrado,14 de jul. de 2020,1605010600022202000003,19542911000179,LIMP MED COMERCIO DE MATERIAIS MEDICOS ORTOPEDICOS LTDA,TAPETE,UNIDADE,4,247.9,991.6
Encerrado,14 de jul. de 2020,1605010600021202000003,19542911000179,LIMP MED COMERCIO DE MATERIAIS MEDICOS ORTOPEDICOS LTDA,TAPETE,UNIDADE,4,247.9,991.6
Encerrado,14 de jul. de 2020,1602440600099202000001,18702815000188,HEPRO COMERCIO LTDA.,TALHER DESCARTÁVEL,CAIXA,5,185.07,925.35
Encerrado,14 de jul. de 2020,1604710600053202000001,37544949000162,INDIGO LAVANDERIA E COMERCIO LTDA,LAVANDERIA E TINTURARIA,UNIDADE,125,7,875
Encerrado,14 de jul. de 2020,1604710600053202000002,37544949000162,INDIGO LAVANDERIA E COMERCIO LTDA,LAVANDERIA E TINTURARIA,UNIDADE,120,7,840
Encerrado,14 de jul. de 2020,1605010600021202000008,2235079000165,ALFAIATARIA SAO LUCAS DO GESA LTDA,DISPENSADOR,UNIDADE,28,29.8,834.4
Encerrado,14 de jul. de 2020,1605010600022202000007,19542911000179,LIMP MED COMERCIO DE MATERIAIS MEDICOS ORTOPEDICOS LTDA,DISPENSADOR,UNIDADE,28,29.8,834.4
Encerrado,14 de jul. de 2020,1605310600134202000001,88212113040748,COMERCIO DE MEDICAMENTOS BRAIR LTDA,NEBULIZADOR,UNIDADE,8,89.9,719.2
Encerrado,14 de jul. de 2020,1600930600086202000002,9392396000134,PROTENDI COMERCIO DE EPI EIRELI,LUVA SEGURANÇA,PAR,100,5.99,599
Encerrado,14 de jul. de 2020,1600930600086202000003,9392396000134,PROTENDI COMERCIO DE EPI EIRELI,LUVA SEGURANÇA,PAR,100,5.99,599
Encerrado,14 de jul. de 2020,1600930600087202000002,27482297000125,CONTROLLAN SOLUCOES EM TECNOLOGIA LTDA,PULVERIZADOR,UNIDADE,10,52,520
Encerrado,14 de jul. de 2020,1600930600087202000003,27482297000125,CONTROLLAN SOLUCOES EM TECNOLOGIA LTDA,FITA ADESIVA,UNIDADE,10,49,490
Encerrado,14 de jul. de 2020,1602440600098202000010,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,SACO,BOBINA,25,15.3,382.5
Encerrado,14 de jul. de 2020,1602440600098202000008,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,COPO,CAIXA,4,77.8,311.2
Encerrado,14 de jul. de 2020,1600930600086202000001,9392396000134,PROTENDI COMERCIO DE EPI EIRELI,LUVA SEGURANÇA,PAR,50,5.99,299.5
Encerrado,14 de jul. de 2020,1602440600098202000001,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,EMBALAGEM PLÁSTICA,PACOTE,16,15.95,255.2
Encerrado,14 de jul. de 2020,1605010600021202000006,2235079000165,ALFAIATARIA SAO LUCAS DO GESA LTDA,AVENTAL HOSPITALAR,UNIDADE,15,16.5,247.5
Encerrado,14 de jul. de 2020,1605010600022202000005,19542911000179,LIMP MED COMERCIO DE MATERIAIS MEDICOS ORTOPEDICOS LTDA,AVENTAL HOSPITALAR,UNIDADE,15,16.5,247.5
Encerrado,14 de jul. de 2020,1602440600098202000003,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,MARMITA DESCARTÁVEL,CAIXA,5,42.3,211.5
Encerrado,14 de jul. de 2020,1605010600021202000001,19542911000179,LIMP MED COMERCIO DE MATERIAIS MEDICOS ORTOPEDICOS LTDA,BORRIFADOR,UNIDADE,20,9.8,196
Encerrado,14 de jul. de 2020,1605010600022202000001,19542911000179,LIMP MED COMERCIO DE MATERIAIS MEDICOS ORTOPEDICOS LTDA,BORRIFADOR,UNIDADE,20,9.8,196
Encerrado,14 de jul. de 2020,1602440600098202000011,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,SACO,BOBINA,10,18.9,189
Encerrado,14 de jul. de 2020,1602440600098202000009,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,COPO DESCARTÁVEL,PACOTE,4,46.25,185
Encerrado,14 de jul. de 2020,1602440600098202000002,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,MARMITA DESCARTÁVEL,CAIXA,5,36.7,183.5
Encerrado,14 de jul. de 2020,1602440600098202000006,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,CAIXA PLÁSTICA,UNIDADE,3,59.7,179.1
Encerrado,14 de jul. de 2020,1604710600053202000004,37544949000162,INDIGO LAVANDERIA E COMERCIO LTDA,LAVANDERIA E TINTURARIA,UNIDADE,70,2.5,175
Encerrado,14 de jul. de 2020,1605310600132202000001,88212113040748,COMERCIO DE MEDICAMENTOS BRAIR LTDA,CETOPROFENO,COMPRIMIDO,3,38.76,116.28
Encerrado,14 de jul. de 2020,1602440600098202000004,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,GELO,SACO,5,19.8,99
Encerrado,14 de jul. de 2020,1602440600098202000005,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,GELO,SACO,4,19.8,79.2
Encerrado,14 de jul. de 2020,1602440600098202000007,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,SACO,PACOTE,2,17.9,35.8
Encerrado,13 de jul. de 2020,1600690600004202000001,26660559000131,DUO COMERCIO DE PRODUTOS DE COSMETICOS LTDA,ÁLCOOL ETÍLICO,FRASCO,26550,13.5,358425
Encerrado,13 de jul. de 2020,1600190600030202000001,24117877000125,PCI GASES DO BRASIL LTDA,"INSTALAÇÃO , MANUTENÇÃO - REDE DISTRIBUIÇÃO GÁS",UNIDADE,1,88987.55,88987.55
Encerrado,13 de jul. de 2020,1605310600130202000001,88212113040748,COMERCIO DE MEDICAMENTOS BRAIR LTDA,SUPLEMENTO NUTRICIONAL,CÁPSULA,50,44.9,2245
Encerrado,13 de jul. de 2020,1605310600127202000001,12630233000157,D BERLATO & CIA LTDA,ÁLCOOL ETÍLICO LIMPEZA DE AMBIENTES,FRASCO,200,10.8,2160
Encerrado,13 de jul. de 2020,1605310600130202000002,88212113040748,COMERCIO DE MEDICAMENTOS BRAIR LTDA,CICLOBENZAPRINA CLORIDRATO,COMPRIMIDO,50,31.52,1576
Encerrado,13 de jul. de 2020,1605310600127202000006,12630233000157,D BERLATO & CIA LTDA,MACACÃO,UNIDADE,4,390,1560
Encerrado,13 de jul. de 2020,1604790600096202000001,8326960000158,ENGCOMPSOLUTIONS-SOLUCOES SERVICOS E CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTD,CARTAZ,UNIDADE,8,130,1040
Encerrado,13 de jul. de 2020,1605310600127202000008,12630233000157,D BERLATO & CIA LTDA,MACACÃO,UNIDADE,10,75,750
Encerrado,13 de jul. de 2020,1605310600127202000005,12630233000157,D BERLATO & CIA LTDA,LUVA DE PROTEÇÃO,CAIXA,10,52,520
Encerrado,13 de jul. de 2020,1605310600127202000007,12630233000157,D BERLATO & CIA LTDA,BOTA SEGURANÇA,UNIDADE,4,98,392
Encerrado,13 de jul. de 2020,1605310600127202000004,12630233000157,D BERLATO & CIA LTDA,LUVA DE PROTEÇÃO,CAIXA,5,49,245
Encerrado,13 de jul. de 2020,1605310600127202000003,12630233000157,D BERLATO & CIA LTDA,ÓCULOS PROTEÇÃO,UNIDADE,20,10,200
Encerrado,13 de jul. de 2020,1605310600127202000002,12630233000157,D BERLATO & CIA LTDA,PROTETOR FACIAL,UNIDADE,20,10,200
Encerrado,13 de jul. de 2020,1605310600131202000001,27086621000196,DOUGLAS LUCAS MOREIRA 00865447055,"ESGUICHO NEBULIZADOR , ASPERSOR",UNIDADE,2,95,190
Encerrado,10 de jul. de 2020,1603790600063202000001,28555652000101,LABSERV COMERCIO DE PRODUTOS E SERVICOS DIAGNOSTICOS LTDA,TESTE CHAGAS E EIE POR UNIDADE DE SANGUE TOTAL,UNIDADE,150,110,16500
Encerrado,10 de jul. de 2020,1603790600064202000001,28555652000101,LABSERV COMERCIO DE PRODUTOS E SERVICOS DIAGNOSTICOS LTDA,CONJUNTO PARA ANÁLISE,UNIDADE,150,110,16500
Encerrado,10 de jul. de 2020,1602920600060202000001,36025698000147,QUARTZO DA AMAZONIA ENGENHARIA DE DEFESA E CONTROLE LTDA,TERMÔMETRO CLÍNICO,UNIDADE,10,320,3200
Encerrado,10 de jul. de 2020,1603190600022202000001,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,DISPENSER HIGIENIZADOR,UNIDADE,100,26.9,2690
Encerrado,10 de jul. de 2020,1602920600060202000002,36025698000147,QUARTZO DA AMAZONIA ENGENHARIA DE DEFESA E CONTROLE LTDA,TAPETE,UNIDADE,20,120,2400
Encerrado,10 de jul. de 2020,1600240600009202000001,11755157000143,MARIA ERMINDA DA SILVA CHAVEZ ME,ENGRENAGEM AUTOMOTIVA,UNIDADE,1,2380,2380
Encerrado,10 de jul. de 2020,1603190600022202000002,31957234000155,LIMP DESC COMERCIO DE MATERIAIS DE LIMPEZA E DESCARTAVEIS EM GERAL EIRELI,ÁLCOOL ETÍLICO,GALÃO,29,66,1914
Encerrado,10 de jul. de 2020,1600240600009202000005,11755157000143,MARIA ERMINDA DA SILVA CHAVEZ ME,TAMBOR FREIO,UNIDADE,1,1703.28,1703.28
Encerrado,10 de jul. de 2020,1605310600124202000001,27086621000196,DOUGLAS LUCAS MOREIRA 00865447055,TERMÔMETRO CLÍNICO,UNIDADE,5,300,1500
Encerrado,10 de jul. de 2020,1600240600009202000002,11755157000143,MARIA ERMINDA DA SILVA CHAVEZ ME,JUNTA CAIXA TRANSMISSÃO,UNIDADE,1,406,406
Encerrado,10 de jul. de 2020,1600240600009202000003,11755157000143,MARIA ERMINDA DA SILVA CHAVEZ ME,ÓLEO LUBRIFICANTE,LITRO,10,32.9,329
Encerrado,10 de jul. de 2020,1605310600125202000001,88212113040748,COMERCIO DE MEDICAMENTOS BRAIR LTDA,CETOPROFENO,COMPRIMIDO,3,38.76,116.28
Encerrado,10 de jul. de 2020,1605310600126202000001,88212113000100,COMERCIO DE MEDICAMENTOS BRAIR LTDA,CETOPROFENO,COMPRIMIDO,3,38.76,116.28
Encerrado,10 de jul. de 2020,1600240600009202000004,11755157000143,MARIA ERMINDA DA SILVA CHAVEZ ME,FILTRO ÓLEO LUBRIFICANTE,UNIDADE,1,42,42
Encerrado,9 de jul. de 2020,1603190600021202000001,60444437000146,LIGHT SERVICOS DE ELETRICIDADE S A,ENERGIA ELÉTRICA - FORNECIMENTO MERCADO REGULADO,UNIDADE,1,3192,3192
Encerrado,8 de jul. de 2020,1603800600130202000001,10577233000105,PORTAL QUALIDADE EIRELI,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,3,3000,9000
Encerrado,8 de jul. de 2020,1603290600018202000001,21080855000140,ALPIFIRE SERVICOS ESPECIAIS LTDA,TNT,METRO,700,6.5,4550
Encerrado,8 de jul. de 2020,1603170600030202000002,6334946000170,ED INFO SUPRIMENTOS DE INFORMATICA INDUSTRIA EDITORIAL COMERCIO E SERVICOS GRAFI,ADESIVO USO GERAL,UNIDADE,3000,1.5,4500
Encerrado,8 de jul. de 2020,1603170600030202000001,6334946000170,ED INFO SUPRIMENTOS DE INFORMATICA INDUSTRIA EDITORIAL COMERCIO E SERVICOS GRAFI,ADESIVO USO GERAL,UNIDADE,3000,1.03,3090
Encerrado,8 de jul. de 2020,1603680600057202000002,29130664000157,FIVE MEDICAL COMERCIO DE MATERIAL MEDICO HOSPITALAR EIRELI,TERMÔMETRO CLÍNICO,UNIDADE,10,298,2980
Encerrado,8 de jul. de 2020,1603290600018202000002,21080855000140,ALPIFIRE SERVICOS ESPECIAIS LTDA,ELÁSTICO VESTUÁRIO,ROLO,66,44.71,2950.86
Encerrado,8 de jul. de 2020,1603800600131202000001,89237911006696,GLOBAL DISTRIBUICAO DE BENS DE CONSUMO LTDA.,PROJETOR MULTIMÍDIA,UNIDADE,1,2869,2869
Encerrado,8 de jul. de 2020,1600240600008202000001,11755157000143,MARIA ERMINDA DA SILVA CHAVEZ ME,"INSTALAÇÃO , MANUTENÇÃO - PEÇA , ACESSÓRIO DE VEÍCULO AUTOMOTIVO",UNIDADE,1,2520,2520
Encerrado,8 de jul. de 2020,1601470600052202000001,12079344000117,LUCIVANIA ALLEBRANDT TIMOTEO,MÁSCARA MULTIUSO,UNIDADE,307,5,1535
Encerrado,8 de jul. de 2020,1603800600134202000001,87651345000193,G GOTUZZO E CIA LTDA,TERMÔMETRO BIMETÁLICO INDUSTRIAL,UNIDADE,3,480,1440
Encerrado,8 de jul. de 2020,1603290600018202000004,21080855000140,ALPIFIRE SERVICOS ESPECIAIS LTDA,AVIAMENTO PARA COSTURA,UNIDADE,50,10.12,506
Encerrado,8 de jul. de 2020,1603290600018202000003,21080855000140,ALPIFIRE SERVICOS ESPECIAIS LTDA,AVIAMENTO PARA COSTURA,UNIDADE,50,9.8,490
Encerrado,8 de jul. de 2020,1603680600057202000001,10902745000108,EVOQUE COMERCIO DE MATERIAIS ELETRICOS EQUIPAMENTOS DE SEGURANCA E CONSTRUCAO EI,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,UNIDADE,4000,0.05,204
Encerrado,7 de jul. de 2020,1600200600050202000001,5254444000177,AMPLOMED LTDA,MANUTENÇÃO DE APARELHO DE RAIO - X,UNIDADE,1,4600,4600
Encerrado,7 de jul. de 2020,1602930600058202000001,21246248000107,R. S. MAJZOUB EIRELI,PULVERIZADOR COSTAL MANUAL,UNIDADE,16,213,3408
Encerrado,7 de jul. de 2020,1603460600039202000001,10530920000175,M E BARROSO DE FRANCA,MANUTENÇÃO DE EMBARCAÇÕES,UNIDADE,1,3000,3000
Encerrado,7 de jul. de 2020,1601680600029202000001,30579004000137,SERGIO SOARES CAREPA EIRELI,MANUTENÇÃO DE MATERIAL HOSPITALAR,UNIDADE,1,2100,2100
Encerrado,7 de jul. de 2020,1603280600076202000001,17999369000152,ALFEU NUNES,ABRAÇADEIRA,PACOTE,50,9.45,472.5
Encerrado,6 de jul. de 2020,1600470600018202000001,20768020000114,SMART RESGATES EMERGENCIAS E SOLUCOES MEDICAS LTDA,"REMOÇÃO DE ENFERMO , UTI MÓVEL",UNIDADE,30000,8.49,254700
Encerrado,6 de jul. de 2020,1604820600058202000001,27296360000139,PRO SAUDE RORAIMA COMERCIO ATACADISTA DE PRODUTOS ODONTOLOGICOS EIRELI,MÁSCARA,CAIXA,102,195,19890
Encerrado,6 de jul. de 2020,1603190600020202000001,23942924000102,ECOLOGICA IMUNIZACOES E SERVICOS LTDA.,SERVIÇO ESPECIALIZADO DE LIMPEZA,UNIDADE,4580,1,4580
Encerrado,6 de jul. de 2020,1604570600113202000001,1706665000188,MEDPLUS COMERCIO DE ARTIGOS MEDICOS LTDA,MÁSCARA DESCARTÁVEL USO GERAL,UNIDADE,1050,1.9,1995
Encerrado,6 de jul. de 2020,1604710600049202000001,498814000106,PORTUGUES AUTO ACESSORIOS LTDA,MANUTENÇÃO E REPARO - RODOAR,UNIDADE,1,1450,1450
Encerrado,6 de jul. de 2020,1604710600048202000002,19416013000174,ROSANA DE ALMEIDA BISCASSI,"AR CONDICIONADO VEÍCULO - INSTALAÇÃO , MONTAGEM , MANUTENÇÃO",UNIDADE,1,1269,1269
Encerrado,6 de jul. de 2020,1604710600048202000003,19416013000174,ROSANA DE ALMEIDA BISCASSI,"AR CONDICIONADO VEÍCULO - INSTALAÇÃO , MONTAGEM , MANUTENÇÃO",UNIDADE,1,789,789
Encerrado,6 de jul. de 2020,1604710600048202000001,19416013000174,ROSANA DE ALMEIDA BISCASSI,"AR CONDICIONADO VEÍCULO - INSTALAÇÃO , MONTAGEM , MANUTENÇÃO",UNIDADE,1,729,729
Encerrado,6 de jul. de 2020,1604710600050202000001,13498025000109,HR PECAS E SERVICOS LTDA,"REPARO DE PNEU , CÂMARA DE AR",UNIDADE,12,60,720
Encerrado,3 de jul. de 2020,1604820600049202000001,24321712000170,C C F MELO,PRESTAÇÃO DE SERVIÇOS DE CAMAREIRA,UNIDADE,25,4620,115500
Encerrado,3 de jul. de 2020,1600690600017202000006,17174657000178,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,DOBUTAMINA CLORIDRATO,AMPOLA,9800,7.25,71050
Encerrado,3 de jul. de 2020,1601390600107202000001,11323276000127,MARINALVA PEREIRA SANTOS,AVENTAL HOSPITALAR,UNIDADE,10152,4.58,46496.16
Encerrado,3 de jul. de 2020,1603450600069202000001,595037000100,LANCO LTDA,CARRO DE EMERGÊNCIA HOSPITALAR,UNIDADE,3,4896.86,14690.58
Encerrado,3 de jul. de 2020,1602330600080202000001,77500049003820,MERCADOMOVEIS LTDA,NOTEBOOK,UNIDADE,1,2559.9,2559.9
Encerrado,3 de jul. de 2020,1604820600031202000002,27252621000119,KL COMERCIO E SERVICO EIRELI,VESTUÁRIO PROTEÇÃO,UNIDADE,20,75,1500
Encerrado,3 de jul. de 2020,1604820600031202000001,27252621000119,KL COMERCIO E SERVICO EIRELI,PROTETOR FACIAL,UNIDADE,47,27.85,1308.95
Encerrado,3 de jul. de 2020,1604820600031202000003,27252621000119,KL COMERCIO E SERVICO EIRELI,TERMÔMETRO,UNIDADE,6,199,1194
Encerrado,2 de jul. de 2020,1601390600105202000001,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,TEICOPLANINA,FRASCO-AMPOLA,200,48.1,9620
Encerrado,2 de jul. de 2020,1603190600019202000001,4914133000124,BERLINCK RIO COMERCIAL LTDA,MÁSCARA CIRÚRGICA,UNIDADE,2000,2.39,4780
Encerrado,2 de jul. de 2020,1603280600073202000001,7547163000138,QUITERIENSE SERVICOS GRAFICOS E EDITORIAIS LTDA,ETIQUETA ADESIVA,CAIXA,5,301.8,1509
Encerrado,2 de jul. de 2020,1603190600019202000002,4914133000124,BERLINCK RIO COMERCIAL LTDA,MÁSCARA CIRÚRGICA,UNIDADE,100,12.75,1275
Encerrado,2 de jul. de 2020,1603190600019202000003,4914133000124,BERLINCK RIO COMERCIAL LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,15,51.9,778.5
Encerrado,2 de jul. de 2020,1604790600091202000001,13406442000184,ALIANCA SOLUCOES E SERVICOS EIRELI,ÁLCOOL ETÍLICO,FRASCO,50,15.3,765
Encerrado,2 de jul. de 2020,1604790600091202000004,13406442000184,ALIANCA SOLUCOES E SERVICOS EIRELI,DESODORIZADOR SANITÁRIO,CAIXA,17,27.84,473.28
Encerrado,2 de jul. de 2020,1604790600091202000002,13406442000184,ALIANCA SOLUCOES E SERVICOS EIRELI,ÁLCOOL ETÍLICO,LITRO,4,99.96,399.84
Encerrado,2 de jul. de 2020,1604790600091202000003,13406442000184,ALIANCA SOLUCOES E SERVICOS EIRELI,DETERGENTE,EMBALAGEM,5,38.4,192
Encerrado,1 de jul. de 2020,1603170600029202000002,22682786000107,GARDEN MACHINES COMERCIO DE MAQUINAS E SERVICOS DE JARDINAGEM LTDA,PULVERIZADOR,UNIDADE,6,399,2394
Encerrado,1 de jul. de 2020,1603170600029202000001,22682786000107,GARDEN MACHINES COMERCIO DE MAQUINAS E SERVICOS DE JARDINAGEM LTDA,PULVERIZADOR,UNIDADE,10,180,1800
Encerrado,1 de jul. de 2020,1604570600106202000001,5070948000137,ACJS - SANEAMENTO E CONTROLE AMBIENTAL LTDA,"DESINSETIZAÇÃO , DESRATIZAÇÃO , DEDETIZAÇÃO",UNIDADE,1,1750,1750
Encerrado,1 de jul. de 2020,1604570600104202000001,29137754000170,ZETH AR COMERCIO DE PECAS PARA AR CONDICIONADO LTDA,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,1570,1570
Encerrado,1 de jul. de 2020,1604570600106202000002,5070948000137,ACJS - SANEAMENTO E CONTROLE AMBIENTAL LTDA,SERVIÇO ESPECIALIZADO DE LIMPEZA,UNIDADE,1,980,980
Encerrado,1 de jul. de 2020,1601580600057202000001,33744332000130,ESTRELA COMERCIO ATACADISTA DE PRODUTOS PARA SAUDE EIRELI,PROTETOR FACIAL,UNIDADE,30,20,600
Encerrado,1 de jul. de 2020,1603170600029202000003,22682786000107,GARDEN MACHINES COMERCIO DE MAQUINAS E SERVICOS DE JARDINAGEM LTDA,PULVERIZADOR,UNIDADE,10,30,300
Encerrado,30 de jun. de 2020,1604950600155202000002,8457065000172,ENEBRAS REFRIGERACAO E AR CONDICIONADO EIRELI,UNIDADE DESCONTAMINAÇÃO AR,UNIDADE,17,8000,136000
Encerrado,30 de jun. de 2020,1604950600155202000003,8457065000172,ENEBRAS REFRIGERACAO E AR CONDICIONADO EIRELI,UNIDADE DESCONTAMINAÇÃO AR,UNIDADE,6,10500,63000
Encerrado,30 de jun. de 2020,1604950600155202000001,8457065000172,ENEBRAS REFRIGERACAO E AR CONDICIONADO EIRELI,UNIDADE DESCONTAMINAÇÃO AR,UNIDADE,1,15000,15000
Encerrado,30 de jun. de 2020,1601580600053202000025,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,MÁSCARA CIRÚRGICA,UNIDADE,2000,4.6,9200
Encerrado,30 de jun. de 2020,1601580600053202000026,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,MÁSCARA MULTIUSO,UNIDADE,400,13,5200
Encerrado,30 de jun. de 2020,1601580600053202000016,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,ÁLCOOL ETÍLICO,LITRO,300,12,3600
Encerrado,30 de jun. de 2020,1601580600053202000006,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,AVENTAL HOSPITALAR,UNIDADE,20,170,3400
Encerrado,30 de jun. de 2020,1601730600069202000001,14633154000206,ECO DIAGNOSTICA LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,40,74,2960
Encerrado,30 de jun. de 2020,1601580600053202000023,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,30,42,1260
Encerrado,30 de jun. de 2020,1601580600053202000022,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,30,42,1260
Encerrado,30 de jun. de 2020,1601580600053202000017,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,ÁLCOOL ETÍLICO,LITRO,100,9.5,950
Encerrado,30 de jun. de 2020,1601580600053202000024,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,20,42,840
Encerrado,30 de jun. de 2020,1601580600053202000021,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,LUVA PARA PROCEDIMENTO NÃO CIRÚRGICO,CAIXA,20,42,840
Encerrado,30 de jun. de 2020,1601580600053202000011,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,EQUIPO,UNIDADE,500,1.6,800
Encerrado,30 de jun. de 2020,1601580600053202000008,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,CATETER PERIFÉRICO,UNIDADE,500,1.25,625
Encerrado,30 de jun. de 2020,1601580600053202000010,18702558000184,A FAVARIN DISTRIBUIDORA LTDA,CATETER PERIFÉRICO,UNIDADE,500,1.25,625
Encerrado,30 de jun. de 2020,1601580600055202000001,33744332000130,ESTRELA COMERCIO ATACADISTA DE PRODUTOS PARA SAUDE EIRELI,PROTETOR FACIAL,UNIDADE,20,30,600
Encerrado,30 de jun. de 2020,1601730600070202000001,14633154000206,ECO DIAGNOSTICA LTDA,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7,UNIDADE,7,74,518
Encerrado,30 de jun. de 2020,1604570600102202000001,9043182000152,NA ATIVA COMERCIAL - EIRELI,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,331.12,331.12
Encerrado,30 de jun. de 2020,1604570600102202000003,9043182000152,NA ATIVA COMERCIAL - EIRELI,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,308.63,308.63
Encerrado,30 de jun. de 2020,1604570600102202000002,9043182000152,NA ATIVA COMERCIAL - EIRELI,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,251.15,251.15
Encerrado,30 de jun. de 2020,1604570600102202000004,9043182000152,NA ATIVA COMERCIAL - EIRELI,MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS,UNIDADE,1,251.15,251.15
